#srid: Geo
#time lon lat h
16/07/2021 11:52:39         2.4246527570        48.8375439153        94.1829536911
16/07/2021 11:52:40         2.4244748033        48.8374999921       101.4854401862
16/07/2021 11:52:41         2.4245209083        48.8375386925       106.5312863374
16/07/2021 11:52:42         2.4245804644        48.8375554347        93.2847846812
16/07/2021 11:52:43         2.4247125283        48.8376625934        89.5123589914
16/07/2021 11:52:44         2.4246229451        48.8376279132       109.9079546398
16/07/2021 11:52:45         2.4245012900        48.8375683227       105.1608333169
16/07/2021 11:52:46         2.4246597625        48.8377629703       105.7527445555
16/07/2021 11:52:47         2.4248137690        48.8379489813       127.8139992300
16/07/2021 11:52:53         2.4248774565        48.8375796420       100.5141479848
16/07/2021 11:52:54         2.4249033125        48.8375667530        98.6301474171
16/07/2021 11:52:55         2.4248719462        48.8375443507       101.5281886170
16/07/2021 11:52:56         2.4247895114        48.8374838512        99.6599204801
16/07/2021 11:52:57         2.4248464454        48.8375639394        99.4000900211
16/07/2021 11:52:58         2.4248532519        48.8375738021       103.3400402609
16/07/2021 11:53:05         2.4249330888        48.8375872392       116.9843098652
16/07/2021 11:53:06         2.4249676631        48.8376005486       121.9033585358
16/07/2021 11:53:07         2.4249400748        48.8375836858       121.9405623022
16/07/2021 11:53:08         2.4249294268        48.8376034393       128.9588545579
16/07/2021 11:53:09         2.4249432115        48.8375679600       130.6888083015
16/07/2021 11:53:12         2.4248753031        48.8375932372       128.3653342901
16/07/2021 11:53:13         2.4248541375        48.8376066421       124.5868728179
16/07/2021 11:53:15         2.4248281693        48.8375791961       112.1303830603
16/07/2021 11:53:16         2.4248867561        48.8375921381       109.1929759989
16/07/2021 11:53:17         2.4246839670        48.8376199460        95.6736983238
16/07/2021 11:53:18         2.4246268936        48.8376674242       115.2316341884
16/07/2021 11:53:19         2.4246018024        48.8375564468        96.8924504127
16/07/2021 11:53:20         2.4247021445        48.8375761129        99.6785473460
16/07/2021 11:53:24         2.4246947583        48.8375803797       100.6751438137
16/07/2021 11:53:25         2.4247556140        48.8375435011       108.6300233752
16/07/2021 11:53:26         2.4247622449        48.8375942517       108.2753778640
16/07/2021 11:53:31         2.4246675991        48.8374760924        93.1661811480
16/07/2021 11:53:32         2.4246637232        48.8375143531        97.3856868604
16/07/2021 11:53:33         2.4246900167        48.8374853141        77.2083317144
16/07/2021 11:53:34         2.4246321958        48.8374803736        85.3915829780
16/07/2021 11:53:35         2.4245933451        48.8375178869        91.3914171709
16/07/2021 11:53:36         2.4246092112        48.8375304801        90.1308892285
16/07/2021 11:53:37         2.4245826062        48.8376033943        91.4594688369
16/07/2021 11:53:38         2.4245881088        48.8375407370        86.1870920910
16/07/2021 11:53:39         2.4245671656        48.8375455329        80.1878021704
16/07/2021 11:53:40         2.4246015533        48.8374876121        81.9512591539
16/07/2021 11:53:41         2.4246047308        48.8374529953        78.4188480712
16/07/2021 11:53:42         2.4245831778        48.8374885120        92.9744071960
16/07/2021 11:53:45         2.4243868625        48.8374537843       106.5018421011
16/07/2021 11:53:46         2.4243138585        48.8374575946       104.4791042302
16/07/2021 11:54:00         2.4237720484        48.8372626048        92.9444482168
16/07/2021 11:54:01         2.4237867996        48.8372099256       103.8712754957
16/07/2021 11:54:05         2.4238032079        48.8373535237       106.3915840890
16/07/2021 11:54:06         2.4238120359        48.8373336406       109.6431046110
16/07/2021 11:54:07         2.4238172396        48.8373915380       101.9528942546
16/07/2021 11:54:09         2.4240216076        48.8375256889        96.9928491581
16/07/2021 11:54:10         2.4240160739        48.8375448620       104.0464629810
16/07/2021 11:54:15         2.4238862699        48.8372542578        95.8233708236
16/07/2021 11:54:16         2.4237263462        48.8371609574        99.3483378729
16/07/2021 11:54:17         2.4238557200        48.8371779287       105.0102739576
16/07/2021 11:54:18         2.4240077201        48.8371964654        86.0257763062
16/07/2021 11:54:25         2.4238225606        48.8371296408        99.5862394627
16/07/2021 11:54:27         2.4236997791        48.8370805543        79.0358263003
16/07/2021 11:54:28         2.4236569876        48.8371516351        94.9629152277
16/07/2021 11:54:29         2.4236604043        48.8371798624        99.1032690601
16/07/2021 11:54:32         2.4236833473        48.8371672890       100.9970798576
16/07/2021 11:54:35         2.4236456492        48.8370635876       104.7205656255
16/07/2021 11:54:36         2.4236490661        48.8370902129       101.1978960624
16/07/2021 11:54:37         2.4236815483        48.8370271851        96.0685008653
16/07/2021 11:54:38         2.4236904223        48.8370022030        89.4931734204
16/07/2021 11:54:39         2.4237266814        48.8370807495       110.5369166294
16/07/2021 11:54:41         2.4237989118        48.8369683878        84.7310640700
16/07/2021 11:54:42         2.4237505740        48.8369585108       110.7770767929
16/07/2021 11:54:45         2.4236583762        48.8369322617       126.0566757852
16/07/2021 11:54:47         2.4236259641        48.8368640785       105.9735927386
16/07/2021 11:54:48         2.4236953068        48.8369025690       121.8194484282
16/07/2021 11:54:49         2.4236776069        48.8369101678       119.8766380753
16/07/2021 11:54:50         2.4236612613        48.8369170462       110.8242607117
16/07/2021 11:54:51         2.4236892600        48.8368849242       105.3555788770
16/07/2021 11:54:52         2.4236900595        48.8368780211       110.0807561409
16/07/2021 11:54:53         2.4240406568        48.8370275608        98.6218959354
16/07/2021 11:54:54         2.4235818447        48.8368420229       104.6154321302
16/07/2021 11:54:55         2.4237128776        48.8369582159       114.6761654476
16/07/2021 11:54:56         2.4238024520        48.8369995405       113.4941421626
16/07/2021 11:54:57         2.4238495755        48.8369645115       108.8222933998
16/07/2021 11:54:58         2.4238330125        48.8369555738       101.7985183401
