#srid: Geo
#time lon lat h
20/07/2021 10:01:12         2.4397190000        48.8282290000       108.0000000000
20/07/2021 10:01:19         2.4395730000        48.8282410000       106.9999999991
20/07/2021 10:01:27         2.4394320000        48.8282380000       104.9999999991
20/07/2021 10:01:35         2.4392990000        48.8282780000       104.0000000000
20/07/2021 10:01:44         2.4392010000        48.8283560000       106.0000000000
20/07/2021 10:01:52         2.4390740000        48.8284190000       108.0000000009
20/07/2021 10:01:59         2.4389680000        48.8284790000       107.0000000000
20/07/2021 10:02:08         2.4388850000        48.8285630000       107.0000000000
20/07/2021 10:02:17         2.4387840000        48.8286370000       109.0000000009
20/07/2021 10:02:24         2.4386920000        48.8287140000       109.0000000000
20/07/2021 10:02:30         2.4386160000        48.8287930000       108.0000000000
20/07/2021 10:02:43         2.4385010000        48.8288520000       107.0000000009
20/07/2021 10:02:52         2.4383600000        48.8288350000       109.0000000000
20/07/2021 10:03:00         2.4382250000        48.8288680000       109.0000000009
20/07/2021 10:03:06         2.4381110000        48.8289270000       110.0000000009
20/07/2021 10:03:15         2.4379780000        48.8288950000       107.0000000009
20/07/2021 10:03:23         2.4378410000        48.8289040000       107.0000000000
20/07/2021 10:03:33         2.4377020000        48.8288680000       106.0000000000
20/07/2021 10:03:39         2.4375550000        48.8288520000       104.9999999991
20/07/2021 10:03:50         2.4374050000        48.8288410000       104.0000000000
20/07/2021 10:03:59         2.4372610000        48.8288130000       104.9999999981
20/07/2021 10:04:08         2.4371150000        48.8287940000       105.0000000000
20/07/2021 10:04:16         2.4370420000        48.8287110000       105.0000000000
20/07/2021 10:04:24         2.4369830000        48.8286290000       107.0000000009
20/07/2021 10:04:31         2.4368970000        48.8285540000       108.0000000000
20/07/2021 10:04:42         2.4368050000        48.8284790000       110.0000000000
20/07/2021 10:04:52         2.4368760000        48.8283900000       110.0000000000
20/07/2021 10:05:02         2.4369730000        48.8283190000       110.0000000000
20/07/2021 10:05:09         2.4369930000        48.8282230000       110.0000000000
20/07/2021 10:05:18         2.4368870000        48.8281570000       107.0000000009
