G14, 7272137.070,-14134003.765,21676857.408,22496934.12 
----------------------------------------------------------------------------------
G01, 18354502.830, 7801079.647,17496324.017,20637132.67 
G03, 17747895.306,-4557950.537,19140708.048,20442461.22 
G08, 24457448.698, 5454458.388,-9079536.048,25243676.26 
G11, 23512565.630, 6321619.297, 9733650.283,21001279.63 
G14,  2872635.331,15426397.295,21775686.590,23012549.58 
----------------------------------------------------------------------------------
G01, 18355537.023, 7803077.098,17494401.544,20637039.97 
G03, 17746825.463,-4555748.671,19142228.549,20441952.32 
G08, 24456305.699, 5454707.609,-9082433.954,25244045.41 
G11, 23513447.414, 6322701.772, 9730930.734,21001410.09 
G14,  2869953.056,15426259.300,21776126.912,23012586.67 
----------------------------------------------------------------------------------
G01, 18356571.213, 7805074.274,17492478.698,20636947.46 
G03, 17745755.656,-4553546.576,19143748.641,20441443.63 
G08, 24455162.351, 5454956.911,-9085331.669,25244414.91 
G11, 23514328.960, 6323784.011, 9728210.970,21001540.48 
G14,  2867270.716,15426121.459,21776566.786,23012624.97 
----------------------------------------------------------------------------------
G01, 18357605.400, 7807071.173,17490555.478,20636855.06 
G03, 17744685.883,-4551344.252,19145268.322,20440934.98 
G08, 24454018.655, 5455206.294,-9088229.192,25244784.33 
G11, 23515210.270, 6324866.017, 9725490.991,21001671.05 
G14,  2864588.312,15425983.774,21777006.210,23012664.48 
----------------------------------------------------------------------------------
G01, 18358639.584, 7809067.797,17488631.885,20636762.84 
G03, 17743616.147,-4549141.698,19146787.592,20440426.42 
G08, 24452874.610, 5455455.758,-9091126.524,25245154.63 
G11, 23516091.343, 6325947.787, 9722770.797,21001801.86 
G14,  2861905.845,15425846.245,21777445.186,23012701.38 
----------------------------------------------------------------------------------
G01, 18359673.765, 7811064.145,17486707.918,20636670.79 
G03, 17742546.445,-4546938.915,19148306.453,20439918.01 
G08, 24451730.217, 5455705.303,-9094023.664,25245525.41 
G11, 23516972.178, 6327029.323, 9720050.388,21001932.46 
G14,  2859223.314,15425708.870,21777883.713,23012737.83 
----------------------------------------------------------------------------------
G01, 18360707.943, 7813060.217,17484783.579,20636578.54 
G03, 17741476.780,-4544735.903,19149824.903,20439409.56 
G08, 24450585.475, 5455954.930,-9096920.613,25245893.92 
G11, 23517852.776, 6328110.624, 9717329.764,21002062.81 
G14,  2856540.719,15425571.651,21778321.790,23012775 
----------------------------------------------------------------------------------
G01, 18361742.117, 7815056.012,17482858.866,20636486.32 
G03, 17740407.150,-4542532.661,19151342.943,20438901.11 
G08, 24449440.385, 5456204.637,-9099817.370,25246262.84 
G11, 23518733.137, 6329191.690, 9714608.925,21002193.22 
G14,  2853858.060,15425434.587,21778759.419,23012813.27 
----------------------------------------------------------------------------------
G01, 18362776.289, 7817051.532,17480933.779,20636394.25 
G03, 17739337.555,-4540329.191,19152860.573,20438392.76 
G08, 24448294.947, 5456454.425,-9102713.936,25246628.81 
G11, 23519613.261, 6330272.522, 9711887.871,21002323.76 
G14,  2851175.337,15425297.679,21779196.599,23012851.3 
----------------------------------------------------------------------------------
G01, 18363810.457, 7819046.776,17479008.320,20636302.15 
G03, 17738267.997,-4538125.491,19154377.793,20437884.47 
G08, 24447149.161, 5456704.295,-9105610.310,25246995.79 
G11, 23520493.147, 6331353.119, 9709166.602,21002454.06 
G14,  2848492.551,15425160.926,21779633.330,23012890.65 
----------------------------------------------------------------------------------
G01, 18364844.623, 7821041.743,17477082.488,20636210.01 
G03, 17737198.474,-4535921.562,19155894.601,20437376.39 
G08, 24446003.026, 5456954.246,-9108506.492,25247361.83 
G11, 23521372.796, 6332433.481, 9706445.119,21002584.22 
G14,  2845809.702,15425024.328,21780069.612,23012929.77 
----------------------------------------------------------------------------------
G01, 18365878.784, 7823036.434,17475156.282,20636117.87 
G03, 17736128.987,-4533717.405,19157411.000,20436868.4 
G11, 23522252.208, 6333513.609, 9703723.421,21002714.48 
G14,  2843126.789,15424887.886,21780505.445,23012968.01 
G17,  7303892.386,  -14132217.116,21667059.181,22488504.49 
----------------------------------------------------------------------------------
G01, 18366912.943, 7825030.849,17473229.703,20636026.1 
G03, 17735059.535,-4531513.018,19158926.988,20436360.42 
G11, 23523131.382, 6334593.502, 9701001.509,21002844.92 
G14,  2840443.813,15424751.599,21780940.829,23013007.38 
G17,  7306538.083,  -14132069.341,21666239.771,22487803.54 
----------------------------------------------------------------------------------
G01, 18367947.097, 7827024.988,17471302.752,20635934.38 
G03, 17733990.120,-4529308.402,19160442.566,20435852.49 
G11, 23524010.319, 6335673.161, 9698279.381,21002975.48 
G14,  2837760.773,15424615.468,21781375.763,23013048.47 
G17,  7309183.689,  -14131921.737,21665419.917,22487100.25 
----------------------------------------------------------------------------------
G01, 18368981.249, 7829018.851,17469375.427,20635842.69 
G03, 17732920.741,-4527103.557,19161957.733,20435344.65 
G08, 24441415.005, 5457954.863,-9120089.302,25248827.59 
G11, 23524889.018, 6336752.585, 9695557.040,21003106.07 
G14,  2835077.671,15424479.492,21781810.249,23013088.68 
----------------------------------------------------------------------------------
G01, 18370015.396, 7831012.437,17467447.730,20635751.12 
G03, 17731851.397,-4524898.484,19163472.489,20434836.96 
G08, 24440267.129, 5458205.220,-9122984.525,25249195.59 
G11, 23525767.480, 6337831.775, 9692834.484,21003237.02 
G14,  2832394.505,15424343.671,21782244.286,23013129.19 
----------------------------------------------------------------------------------
G01, 18371049.540, 7833005.747,17465519.660,20635659.69 
G03, 17730782.090,-4522693.182,19164986.835,20434329.54 
G08, 24439118.905, 5458455.660,-9125879.555,25249563.36 
G11, 23526645.703, 6338910.730, 9690111.714,21003368.36 
G14,  2829711.276,15424208.006,21782677.874,23013167.9 
----------------------------------------------------------------------------------
G01, 18372083.681, 7834998.781,17463591.217,20635568.33 
G03, 17729712.819,-4520487.651,19166500.771,20433822.07 
G08, 24437970.333, 5458706.181,-9128774.393,25249931.78 
G11, 23527523.689, 6339989.450, 9687388.729,21003499.96 
G14,  2827027.984,15424072.496,21783111.013,23013206.25 
----------------------------------------------------------------------------------
G01, 18373117.818, 7836991.538,17461662.401,20635477.36 
G03, 17728643.584,-4518281.891,19168014.295,20433314.84 
G08, 24436821.413, 5458956.783,-9131669.039,25250300.35 
G11, 23528401.438, 6341067.936, 9684665.531,21003631.99 
G14,  2824344.629,15423937.142,21783543.703,23013244.51 
----------------------------------------------------------------------------------
G01, 18374151.950, 7838984.019,17459733.212,20635386.27 
G03, 17727574.385,-4516075.902,19169527.409,20432807.74 
G08, 24435672.145, 5459207.467,-9134563.493,25250669.17 
G11, 23529278.948, 6342146.188, 9681942.118,21003763.95 
G14,  2821661.210,15423801.943,21783975.944,23013283.74 
----------------------------------------------------------------------------------
G01, 18375186.079, 7840976.223,17457803.651,20635295.21 
G03, 17726505.222,-4513869.685,19171040.113,20432300.59 
G08, 24434522.529, 5459458.233,-9137457.754,25251037.68 
G11, 23530156.221, 6343224.205, 9679218.491,21003895.79 
G14,  2818977.730,15423666.900,21784407.735,23013323.78 
----------------------------------------------------------------------------------
G01, 18376220.204, 7842968.151,17455873.717,20635204.14 
G03, 17725436.096,-4511663.240,19172552.405,20431793.4 
G08, 24433372.565, 5459709.081,-9140351.823,25251405.35 
G11, 23531033.256, 6344301.988, 9676494.650,21004027.45 
G14,  2816294.186,15423532.012,21784839.078,23013364.05 
----------------------------------------------------------------------------------
G01, 18377254.326, 7844959.803,17453943.411,20635113.13 
G03, 17724367.006,-4509456.565,19174064.287,20431286.32 
G08, 24432222.254, 5459960.011,-9143245.700,25251772.9 
G11, 23531910.053, 6345379.536, 9673770.595,21004159.35 
G14,  2813610.580,15423397.280,21785269.971,23013404.16 
----------------------------------------------------------------------------------
G01, 18378288.443, 7846951.178,17452012.732,20635022.46 
G03, 17723297.953,-4507249.662,19175575.758,20430779.53 
G08, 24431071.594, 5460211.022,-9146139.383,25252141.74 
G11, 23532786.612, 6346456.850, 9671046.326,21004291.69 
G14,  2810926.911,15423262.703,21785700.416,23013444.68 
----------------------------------------------------------------------------------
G01, 18379322.556, 7848942.276,17450081.680,20634931.89 
G03, 17722228.936,-4505042.531,19177086.818,20430272.67 
G08, 24429920.586, 5460462.115,-9149032.875,25252510 
G11, 23533662.933, 6347533.929, 9668321.843,21004423.53 
G14,  2808243.179,15423128.281,21786130.411,23013484.88 
----------------------------------------------------------------------------------
G01, 18380356.665, 7850933.098,17448150.256,20634841.13 
G03, 17721159.955,-4502835.171,19178597.467,20429766.04 
G08, 24428769.231, 5460713.291,-9151926.173,25252878.7 
G11, 23534539.016, 6348610.774, 9665597.147,21004555.71 
G14,  2805559.385,15422994.016,21786559.958,23013525.19 
----------------------------------------------------------------------------------
G01, 18381390.769, 7852923.643,17446218.460,20634750.49 
G03, 17720091.012,-4500627.583,19180107.705,20429259.43 
G08, 24427617.528, 5460964.548,-9154819.279,25253247.29 
G11, 23535414.861, 6349687.385, 9662872.236,21004688.73 
G14,  2802875.528,15422859.906,21786989.055,23013564.92 
----------------------------------------------------------------------------------
G01, 18382424.870, 7854913.912,17444286.291,20634660.26 
G03, 17719022.104,-4498419.766,19181617.533,20428752.8 
G08, 24426465.477, 5461215.887,-9157712.192,25253616.91 
G11, 23536290.467, 6350763.761, 9660147.112,21004821.86 
G14,  2800191.609,15422725.951,21787417.703,23013605.05 
