c2c-1028091,52,971873.670541,6461883.729665,2018-07-28 05:53:18
c2c-1028091,53,971974.026473,6461815.223413,2018-07-28 05:53:54
c2c-1028091,54,972093.833291,6461785.953385,2018-07-28 05:54:52
c2c-1028091,55,972152.295094,6461725.728787,2018-07-28 05:55:30
c2c-1028091,56,972228.954695,6461521.271774,2018-07-28 05:56:50
c2c-1028091,57,972220.907417,6461442.657279,2018-07-28 05:57:22
c2c-1028091,58,972346.349987,6461368.112237,2018-07-28 05:58:17
c2c-1028091,59,972289.185507,6461373.081372,2018-07-28 05:58:36
c2c-1028091,60,972204.714022,6461421.381087,2018-07-28 05:59:16
c2c-1028091,61,972137.088939,6461556.947727,2018-07-28 06:00:07
c2c-1028091,62,972146.031087,6461417.143953,2018-07-28 06:01:51
c2c-1028091,63,972244.625778,6461312.653072,2018-07-28 06:02:43
c2c-1028091,64,972295.992530,6461168.172880,2018-07-28 06:03:41
c2c-1028091,65,972276.129109,6461157.385526,2018-07-28 06:03:49
c2c-1028091,66,972213.473529,6461259.681583,2018-07-28 06:04:22
c2c-1028091,67,972159.219570,6461306.048719,2018-07-28 06:04:41
c2c-1028091,68,972141.418223,6461297.215966,2018-07-28 06:04:48
c2c-1028091,69,972312.604402,6461030.672288,2018-07-28 06:06:32
c2c-1028091,70,972264.096104,6460953.596318,2018-07-28 06:07:04
c2c-1028091,71,972265.631638,6460873.688392,2018-07-28 06:07:33
c2c-1028091,72,972245.548770,6460877.315617,2018-07-28 06:07:41
c2c-1028091,73,972237.965896,6460983.746682,2018-07-28 06:08:13
c2c-1028091,74,972194.617002,6461092.547485,2018-07-28 06:08:49
c2c-1028091,75,972150.921887,6461116.289052,2018-07-28 06:09:04
c2c-1028091,76,972098.994725,6461218.107138,2018-07-28 06:09:38
c2c-1028091,77,971964.374704,6461266.564914,2018-07-28 06:10:30
c2c-1028091,78,971925.798037,6461402.766275,2018-07-28 06:11:23
c2c-1028091,79,971735.847273,6461521.926386,2018-07-28 06:12:43
c2c-1028091,80,971617.859957,6461469.230436,2018-07-28 06:13:27
c2c-1028091,81,971540.095042,6461346.524700,2018-07-28 06:14:09
c2c-1028091,82,971520.272207,6461192.470617,2018-07-28 06:14:58
c2c-1028091,83,971470.178246,6461109.004944,2018-07-28 06:15:37
c2c-1028091,84,971458.734487,6460986.933712,2018-07-28 06:16:25
c2c-1028091,85,971374.078948,6460997.983980,2018-07-28 06:16:55
c2c-1028091,86,971309.182901,6460959.370235,2018-07-28 06:17:25
c2c-1028091,87,971179.502536,6460949.219393,2018-07-28 06:18:09
c2c-1028091,88,971032.464443,6460841.583686,2018-07-28 06:19:17
c2c-1028091,89,970960.384822,6460853.851451,2018-07-28 06:19:46
c2c-1028091,90,970767.142973,6460985.271306,2018-07-28 06:21:17
c2c-1028091,91,970652.669328,6461003.004099,2018-07-28 06:22:03
c2c-1028091,92,970527.451493,6461128.290629,2018-07-28 06:23:12
c2c-1028091,93,970496.929454,6461188.632018,2018-07-28 06:23:43
c2c-1028091,94,970464.718589,6461372.155111,2018-07-28 06:24:57
c2c-1028091,95,970494.008567,6461473.963407,2018-07-28 06:25:40
c2c-1028091,96,970422.345566,6461525.930225,2018-07-28 06:26:16
c2c-1028091,97,970455.280688,6461646.840451,2018-07-28 06:26:57
c2c-1028091,98,970384.978469,6461821.302202,2018-07-28 06:28:16
c2c-1028091,99,970345.511350,6461821.517514,2018-07-28 06:28:32
c2c-1028091,100,970311.620287,6461693.661792,2018-07-28 06:29:03
c2c-1028091,101,970320.519711,6461633.289169,2018-07-28 06:29:12
c2c-1028091,102,970230.225226,6461314.987186,2018-07-28 06:29:58
c2c-1028091,103,970186.643437,6460835.355952,2018-07-28 06:31:19
c2c-1028091,104,970106.397593,6460657.819693,2018-07-28 06:31:45
c2c-1028091,105,970090.038062,6460502.021851,2018-07-28 06:32:04
c2c-1028091,106,970105.420899,6460349.881423,2018-07-28 06:32:24
c2c-1028091,107,970063.208023,6460258.702563,2018-07-28 06:32:38
c2c-1028091,108,970028.666318,6460008.869604,2018-07-28 06:33:13
c2c-1028091,109,969961.525214,6459832.941063,2018-07-28 06:33:41
c2c-1028091,110,969969.464304,6459728.769775,2018-07-28 06:33:57
c2c-1028091,111,970011.358819,6459663.777738,2018-07-28 06:34:09
c2c-1028091,112,970013.626072,6459564.875378,2018-07-28 06:34:24
c2c-1028091,113,970084.815431,6459358.328418,2018-07-28 06:34:48
c2c-1028091,114,970060.523468,6459283.072259,2018-07-28 06:34:57
c2c-1028091,115,970057.669945,6459127.331879,2018-07-28 06:35:12
c2c-1028091,116,969905.568406,6458959.898919,2018-07-28 06:35:34
c2c-1028091,117,969680.078547,6458910.033770,2018-07-28 06:35:56
c2c-1028091,118,969587.836288,6458715.630670,2018-07-28 06:36:17
c2c-1028091,119,969571.441080,6458546.657631,2018-07-28 06:36:33
c2c-1028091,120,969657.891277,6458428.505348,2018-07-28 06:36:49
c2c-1028091,121,969696.080481,6458208.246183,2018-07-28 06:37:12
c2c-1028091,122,969750.656743,6458119.754629,2018-07-28 06:37:23
c2c-1028091,123,969728.760039,6457915.776844,2018-07-28 06:37:44
c2c-1028091,124,969689.767590,6457840.600101,2018-07-28 06:37:53
c2c-1028091,125,969617.727128,6457778.391156,2018-07-28 06:38:03
c2c-1028091,126,969566.344518,6457630.976137,2018-07-28 06:38:47
c2c-1028091,127,969395.940332,6457651.240874,2018-07-28 06:39:51
c2c-1028091,128,969410.844266,6457490.486629,2018-07-28 06:40:58
c2c-1028091,129,969408.782717,6457512.740988,2018-07-28 06:41:31
c2c-1028091,130,969145.890637,6457484.370656,2018-07-28 06:43:04
c2c-1028091,131,969119.451700,6457464.773525,2018-07-28 06:46:52
c2c-1028091,132,969109.918615,6457483.479597,2018-07-28 06:58:56
c2c-1028091,133,969003.383232,6457475.118561,2018-07-28 06:59:44
c2c-1028091,134,968983.300447,6457490.711404,2018-07-28 06:59:54
c2c-1028091,135,968939.822940,6457444.341941,2018-07-28 07:00:21
c2c-1028091,136,968869.005055,6457464.610422,2018-07-28 07:00:54
c2c-1028091,137,968827.028280,6457438.330659,2018-07-28 07:02:06
c2c-1028091,138,968781.862937,6457224.263507,2018-07-28 07:03:11
c2c-1028091,139,968709.175717,6456543.360020,2018-07-28 07:07:57
c2c-1028091,140,968731.601775,6456194.675202,2018-07-28 07:10:52
c2c-1028091,141,968696.801635,6456057.202515,2018-07-28 07:12:09
c2c-1028091,142,968739.364148,6455741.200848,2018-07-28 07:14:08
c2c-1028091,143,968709.373561,6455501.655750,2018-07-28 07:15:09
c2c-1028091,144,968751.491677,6455485.451440,2018-07-28 07:16:52
c2c-1028091,145,968738.262847,6455474.535343,2018-07-28 07:17:06
c2c-1028091,146,968898.925559,6455441.155317,2018-07-28 07:19:55
c2c-1028091,147,968852.491954,6455472.163785,2018-07-28 07:19:57
c2c-1028091,148,968740.188491,6455492.024348,2018-07-28 07:20:37
c2c-1028091,149,968702.279546,6455316.009148,2018-07-28 07:21:15
c2c-1028091,150,968732.559708,6454652.751685,2018-07-28 07:23:42
c2c-1028091,151,968702.198565,6454494.907046,2018-07-28 07:24:22
c2c-1028091,152,968736.298189,6454438.353724,2018-07-28 07:24:36
c2c-1028091,153,968737.117014,6454370.304345,2018-07-28 07:24:48
c2c-1028091,154,968650.009771,6453699.201453,2018-07-28 07:26:58
c2c-1028091,155,968701.372265,6453128.225065,2018-07-28 07:30:00
c2c-1028091,156,968624.028321,6452986.319574,2018-07-28 07:31:17
c2c-1028091,157,968644.089915,6452972.419759,2018-07-28 07:31:30
c2c-1028091,158,968729.894331,6453007.956879,2018-07-28 07:32:10
c2c-1028091,159,968652.885002,6452806.059024,2018-07-28 07:33:33
c2c-1028091,160,968673.586237,6452454.519737,2018-07-28 07:36:08
c2c-1028091,161,968916.876580,6452204.228637,2018-07-28 07:38:26
c2c-1028091,162,968988.739756,6452086.650656,2018-07-28 07:39:27
c2c-1028091,163,969133.079731,6451992.651200,2018-07-28 07:40:42
c2c-1028091,164,969155.693231,6451820.730631,2018-07-28 07:42:01
c2c-1028091,165,969205.445570,6451748.234871,2018-07-28 07:42:39
c2c-1028091,166,969218.036319,6451609.218654,2018-07-28 07:43:34
c2c-1028091,167,969357.509920,6451396.331041,2018-07-28 07:45:14
c2c-1028091,168,969316.523125,6451151.719182,2018-07-28 07:46:50
c2c-1028091,169,969342.191809,6451020.678267,2018-07-28 07:47:46
c2c-1028091,170,969429.871467,6450865.438429,2018-07-28 07:49:00
c2c-1028091,171,969488.341384,6450823.550046,2018-07-28 07:49:32
c2c-1028091,172,969544.159164,6450702.978626,2018-07-28 07:50:30
c2c-1028091,173,969615.218690,6450649.934969,2018-07-28 07:51:10
c2c-1028091,174,969672.219353,6450551.583137,2018-07-28 07:52:04
c2c-1028091,175,969681.102465,6450486.883744,2018-07-28 07:52:34
c2c-1028091,176,969623.625287,6450406.041198,2018-07-28 07:53:18
c2c-1028091,177,969630.488155,6450311.734872,2018-07-28 07:54:02
c2c-1028091,178,969691.201710,6450239.476035,2018-07-28 07:54:47
c2c-1028091,179,969721.710499,6450105.571387,2018-07-28 07:55:49
c2c-1028091,180,969766.016256,6450032.339082,2018-07-28 07:56:27
c2c-1028091,181,969781.344523,6449817.892241,2018-07-28 07:58:05
c2c-1028091,182,969982.990081,6449501.624375,2018-07-28 08:00:06
c2c-1028091,183,970160.830328,6449397.715904,2018-07-28 08:01:12
c2c-1028091,184,970212.575227,6449086.978736,2018-07-28 08:02:56
c2c-1028091,185,970364.667285,6448860.643820,2018-07-28 08:04:36
c2c-1028091,186,970323.546416,6448821.767249,2018-07-28 08:04:55
c2c-1028091,187,970216.736481,6448872.530172,2018-07-28 08:05:41
c2c-1028091,188,970117.874852,6448957.595357,2018-07-28 08:06:51
c2c-1028091,189,970035.525405,6449067.672240,2018-07-28 08:08:06
c2c-1028091,190,969963.854909,6449094.371791,2018-07-28 08:08:42
c2c-1028091,191,969848.212531,6449283.938340,2018-07-28 08:10:34
c2c-1028091,192,969877.188174,6449148.550864,2018-07-28 08:11:40
c2c-1028091,193,969861.728061,6449137.349371,2018-07-28 08:11:53
c2c-1028091,194,969818.616501,6449283.620653,2018-07-28 08:13:06
c2c-1028091,195,969758.494610,6449347.201640,2018-07-28 08:13:45
c2c-1028091,196,969794.120161,6449230.216971,2018-07-28 08:14:36
c2c-1028091,197,969778.492203,6449129.034546,2018-07-28 08:15:29
c2c-1028091,198,969808.431084,6448943.371810,2018-07-28 08:17:14
c2c-1028091,199,969920.976564,6448927.113556,2018-07-28 08:18:17
c2c-1028091,200,969978.446162,6448832.063597,2018-07-28 08:19:20
c2c-1028091,201,969948.710492,6448809.711705,2018-07-28 08:19:40
c2c-1028091,202,969857.217499,6448815.246740,2018-07-28 08:20:30
c2c-1028091,203,969730.839163,6448900.360877,2018-07-28 08:21:49
c2c-1028091,204,969771.802092,6448826.451665,2018-07-28 08:22:25
c2c-1028091,205,969777.347741,6448763.861918,2018-07-28 08:22:58
c2c-1028091,206,969758.207358,6448727.500765,2018-07-28 08:23:21
c2c-1028091,207,969627.881828,6448629.497455,2018-07-28 08:24:50
c2c-1028091,208,969573.256885,6448532.985893,2018-07-28 08:25:45
c2c-1028091,209,969482.887842,6448258.320474,2018-07-28 08:28:16
c2c-1028091,210,969534.501038,6448192.438070,2018-07-28 08:28:54
c2c-1028091,211,969552.194708,6448111.832942,2018-07-28 08:29:37
c2c-1028091,212,969445.640082,6447927.259198,2018-07-28 08:31:30
c2c-1028091,213,969406.524854,6447920.390073,2018-07-28 08:31:51
c2c-1028091,214,969334.557731,6448006.355776,2018-07-28 08:32:48
c2c-1028091,215,969247.323935,6448028.978453,2018-07-28 08:33:28
c2c-1028091,216,969175.775904,6448098.052011,2018-07-28 08:34:09
c2c-1028091,217,969187.549198,6448127.680987,2018-07-28 08:34:25
c2c-1028091,218,969256.385874,6448165.552709,2018-07-28 08:34:58
c2c-1028091,219,969326.185014,6448161.443216,2018-07-28 08:35:27
c2c-1028091,220,969330.515670,6448180.919187,2018-07-28 08:35:36
c2c-1028091,221,969066.059283,6448251.643611,2018-07-28 08:39:02
c2c-1028091,222,968783.483170,6448187.118844,2018-07-28 08:41:10
c2c-1028091,223,968718.295281,6448071.923017,2018-07-28 08:42:08
c2c-1028091,224,968566.314153,6447971.915564,2018-07-28 08:43:29
c2c-1028091,225,968455.033946,6447788.283153,2018-07-28 08:44:59
c2c-1028091,226,968401.846387,6447677.933439,2018-07-28 08:45:48
c2c-1028091,227,968457.203561,6447648.953830,2018-07-28 08:46:16
c2c-1028091,228,968514.753602,6447553.260432,2018-07-28 08:47:03
c2c-1028091,229,968528.319326,6447465.383350,2018-07-28 08:47:46
c2c-1028091,230,968484.743208,6447400.826676,2018-07-28 08:48:22
c2c-1028091,231,968509.975690,6447245.004994,2018-07-28 08:49:28
c2c-1028091,232,968405.662243,6447213.239588,2018-07-28 08:50:15
c2c-1028091,233,968336.827373,6446911.291038,2018-07-28 08:52:23
c2c-1028091,234,968270.177451,6446893.576783,2018-07-28 08:52:57
c2c-1028091,235,968296.771292,6446813.874798,2018-07-28 08:53:39
c2c-1028091,236,968363.044315,6446785.943399,2018-07-28 08:54:16
c2c-1028091,237,968362.107857,6446768.348052,2018-07-28 08:54:26
c2c-1028091,238,968251.849024,6446772.509879,2018-07-28 08:55:16
c2c-1028091,239,968219.695972,6446827.298187,2018-07-28 08:55:43
c2c-1028091,240,968184.235196,6446794.346558,2018-07-28 08:56:10
c2c-1028091,241,968223.602769,6446707.974685,2018-07-28 08:57:00
c2c-1028091,242,968353.994964,6446682.589778,2018-07-28 08:58:05
c2c-1028091,243,968232.833115,6446635.237515,2018-07-28 08:59:15
c2c-1028091,244,968265.000610,6446590.988339,2018-07-28 08:59:46
c2c-1028091,245,968237.557762,6446533.820962,2018-07-28 09:00:30
c2c-1028091,246,968418.070706,6446625.333735,2018-07-28 09:02:19
c2c-1028091,247,968548.687215,6446546.431224,2018-07-28 09:03:47
c2c-1028091,248,968411.078000,6446564.996348,2018-07-28 09:04:47
c2c-1028091,249,968376.267595,6446486.274373,2018-07-28 09:05:19
c2c-1028091,250,968251.942637,6446372.041246,2018-07-28 09:06:42
c2c-1028091,251,968125.942916,6446316.673960,2018-07-28 09:08:03
c2c-1028091,252,968138.760223,6446328.297067,2018-07-28 09:29:48
c2c-1028091,253,968127.497234,6446319.368716,2018-07-28 09:33:29
c2c-1028091,254,968214.042477,6446295.674673,2018-07-28 09:34:09
c2c-1028091,255,968356.467371,6446202.313437,2018-07-28 09:34:29
c2c-1028091,256,968447.242542,6446177.072206,2018-07-28 09:34:40
c2c-1028091,257,968447.913787,6446160.934687,2018-07-28 09:34:45
c2c-1028091,258,968394.755297,6446162.130967,2018-07-28 09:34:54
c2c-1028091,259,968449.225709,6446134.407465,2018-07-28 09:35:07
c2c-1028091,260,968313.404334,6446124.390643,2018-07-28 09:35:26
c2c-1028091,261,968200.121541,6446195.092607,2018-07-28 09:35:42
c2c-1028091,262,968114.599593,6446192.610615,2018-07-28 09:35:53
c2c-1028091,263,967988.667648,6446055.689996,2018-07-28 09:36:18
c2c-1028091,264,968001.126443,6446027.593907,2018-07-28 09:36:23
c2c-1028091,265,968030.367333,6446026.079268,2018-07-28 09:36:27
c2c-1028091,266,968105.820580,6446135.168938,2018-07-28 09:36:43
c2c-1028091,267,968141.204477,6446143.088864,2018-07-28 09:36:48
c2c-1028091,268,968217.989017,6446042.408289,2018-07-28 09:37:03
c2c-1028091,269,968300.494469,6446033.290966,2018-07-28 09:37:12
c2c-1028091,270,968458.750582,6445940.056666,2018-07-28 09:37:32
c2c-1028091,271,968440.146944,6445914.401593,2018-07-28 09:37:38
c2c-1028091,272,968321.921261,6445978.943113,2018-07-28 09:37:52
c2c-1028091,273,968159.207313,6445983.720029,2018-07-28 09:38:08
c2c-1028091,274,968099.738267,6445941.690997,2018-07-28 09:38:17
c2c-1028091,275,968093.784733,6445814.198424,2018-07-28 09:38:29
c2c-1028091,276,968176.767603,6445580.296757,2018-07-28 09:38:53
c2c-1028091,277,968237.249959,6445516.528320,2018-07-28 09:39:03
c2c-1028091,278,968234.185796,6445386.858677,2018-07-28 09:39:18
c2c-1028091,279,967911.974678,6445175.867704,2018-07-28 09:39:56
c2c-1028091,280,967784.832672,6445169.023821,2018-07-28 09:40:10
c2c-1028091,281,967762.283569,6445088.616787,2018-07-28 09:40:21
c2c-1028091,282,967621.922973,6445053.895786,2018-07-28 09:40:35
c2c-1028091,283,967472.025457,6445087.532991,2018-07-28 09:40:51
c2c-1028091,284,967262.832243,6445086.810636,2018-07-28 09:41:09
c2c-1028091,285,967139.405615,6445040.390098,2018-07-28 09:41:21
c2c-1028091,286,967100.289699,6444982.092610,2018-07-28 09:41:29
c2c-1028091,287,967028.908962,6444948.050721,2018-07-28 09:41:38
c2c-1028091,288,966988.140761,6444891.583792,2018-07-28 09:41:46
c2c-1028091,289,966867.914369,6444920.734127,2018-07-28 09:41:59
c2c-1028091,290,966798.003090,6444967.142814,2018-07-28 09:42:08
c2c-1028091,291,966754.569500,6444926.095782,2018-07-28 09:42:16
c2c-1028091,292,966761.713311,6444896.017263,2018-07-28 09:42:20
c2c-1028091,293,966883.868821,6444813.361033,2018-07-28 09:42:35
c2c-1028091,294,966963.357539,6444725.052639,2018-07-28 09:42:46
c2c-1028091,295,967075.883759,6444717.628129,2018-07-28 09:42:59
c2c-1028091,296,967164.334911,6444594.728357,2018-07-28 09:43:14
c2c-1028091,297,967316.414785,6444553.266334,2018-07-28 09:43:29
c2c-1028091,298,967510.318037,6444387.668909,2018-07-28 09:43:52
c2c-1028091,299,967677.119835,6444193.766060,2018-07-28 09:44:15
c2c-1028091,300,967701.407445,6444115.172854,2018-07-28 09:44:23
c2c-1028091,301,967774.906582,6444035.570159,2018-07-28 09:44:35
c2c-1028091,302,967575.565704,6443844.545299,2018-07-28 09:45:00
c2c-1028091,303,967450.366333,6443609.822083,2018-07-28 09:45:24
c2c-1028091,304,967394.794360,6443548.121502,2018-07-28 09:45:32
c2c-1028091,305,967264.273593,6443432.935925,2018-07-28 09:45:48
c2c-1028091,306,967098.093605,6443410.376921,2018-07-28 09:46:05
c2c-1028091,307,967086.241128,6443390.719138,2018-07-28 09:46:09
c2c-1028091,308,967229.899802,6443377.963318,2018-07-28 09:46:28
c2c-1028091,309,967379.469580,6443315.689121,2018-07-28 09:46:44
c2c-1028091,310,967496.187053,6443316.641867,2018-07-28 09:46:56
c2c-1028091,311,967525.150826,6443345.320940,2018-07-28 09:47:01
c2c-1028091,312,967540.489222,6443448.608660,2018-07-28 09:47:12
c2c-1028091,313,967759.545525,6443725.442273,2018-07-28 09:47:49
c2c-1028091,314,967769.438054,6443698.092056,2018-07-28 09:47:54
c2c-1028091,315,967708.435333,6443564.285532,2018-07-28 09:48:10
c2c-1028091,316,967707.465696,6443500.937990,2018-07-28 09:48:17
c2c-1028091,317,967742.201027,6443468.778750,2018-07-28 09:48:22
c2c-1028091,318,967872.301203,6443424.527303,2018-07-28 09:48:38
c2c-1028091,319,967879.915098,6443348.309026,2018-07-28 09:48:47
c2c-1028091,320,967989.510497,6443266.873118,2018-07-28 09:49:02
c2c-1028091,321,968072.139170,6443137.070704,2018-07-28 09:49:23
c2c-1028091,322,968138.350710,6443214.732444,2018-07-28 09:49:38
c2c-1028091,323,968141.940549,6443267.179589,2018-07-28 09:49:44
c2c-1028091,324,968110.406794,6443312.948639,2018-07-28 09:49:50
c2c-1028091,325,968022.273233,6443363.497002,2018-07-28 09:50:00
c2c-1028091,326,967996.906113,6443436.340252,2018-07-28 09:50:08
c2c-1028091,327,968076.493996,6443584.248523,2018-07-28 09:50:24
c2c-1028091,328,968153.205791,6443599.281394,2018-07-28 09:50:32
c2c-1028091,329,968375.157934,6443493.668716,2018-07-28 09:50:57
c2c-1028091,330,968466.490077,6443499.236431,2018-07-28 09:51:07
c2c-1028091,331,968655.927670,6443635.287129,2018-07-28 09:51:30
c2c-1028091,332,968709.764610,6443698.173094,2018-07-28 09:51:38
c2c-1028091,333,968784.348509,6443868.591940,2018-07-28 09:51:56
c2c-1028091,334,968924.340017,6443979.356962,2018-07-28 09:52:11
c2c-1028091,335,968978.775790,6443989.531699,2018-07-28 09:52:17
c2c-1028091,336,969061.131048,6443895.939935,2018-07-28 09:52:30
c2c-1028091,337,969118.744633,6443863.428100,2018-07-28 09:52:37
c2c-1028091,338,969266.547736,6443856.806759,2018-07-28 09:52:52
c2c-1028091,339,969365.677666,6443896.326642,2018-07-28 09:53:03
c2c-1028091,340,969372.370493,6443933.478857,2018-07-28 09:53:08
c2c-1028091,341,969333.403125,6444003.360622,2018-07-28 09:53:17
c2c-1028091,342,969341.699533,6444027.602365,2018-07-28 09:53:20
c2c-1028091,343,969385.352347,6444041.916240,2018-07-28 09:53:25
c2c-1028091,344,969510.980035,6444043.871524,2018-07-28 09:53:37
c2c-1028091,345,969686.436621,6444007.953063,2018-07-28 09:53:53
c2c-1028091,346,969863.822951,6443774.543853,2018-07-28 09:54:18
c2c-1028091,347,970189.387938,6443642.616985,2018-07-28 09:54:51
c2c-1028091,348,970400.440707,6443404.303078,2018-07-28 09:55:19
c2c-1028091,349,970576.341113,6443263.506317,2018-07-28 09:55:39
c2c-1028091,350,970724.563777,6443055.740802,2018-07-28 09:56:04
c2c-1028091,351,970939.493884,6442822.764970,2018-07-28 09:56:34
c2c-1028091,352,971186.086873,6442684.042243,2018-07-28 09:56:59
c2c-1028091,353,971297.000258,6442581.343734,2018-07-28 09:57:12
c2c-1028091,354,971387.828281,6442531.619277,2018-07-28 09:57:21
c2c-1028091,355,971614.858157,6442284.051081,2018-07-28 09:57:49
c2c-1028091,356,971770.316965,6442173.682028,2018-07-28 09:58:04
c2c-1028091,357,972005.584794,6442060.725024,2018-07-28 09:58:25
c2c-1028091,358,972243.775102,6441831.044702,2018-07-28 09:58:53
c2c-1028091,359,972435.398629,6441711.065869,2018-07-28 09:59:13
c2c-1028091,360,972677.732640,6441610.985014,2018-07-28 09:59:36
c2c-1028091,361,972806.784957,6441484.823787,2018-07-28 09:59:52
c2c-1028091,362,972892.502039,6441470.426132,2018-07-28 10:00:01
c2c-1028091,363,972928.001190,6441441.943042,2018-07-28 10:00:06
c2c-1028091,364,972951.740714,6441393.049068,2018-07-28 10:00:13
c2c-1028091,365,972893.484552,6441195.356432,2018-07-28 10:00:35
c2c-1028091,366,972916.716393,6441143.886766,2018-07-28 10:00:41
c2c-1028091,367,973059.871163,6440994.783372,2018-07-28 10:01:06
c2c-1028091,368,972988.001251,6441042.270855,2018-07-28 10:01:54
c2c-1028091,369,972912.503527,6441019.479702,2018-07-28 10:02:53
c2c-1028091,370,972882.777635,6441054.916359,2018-07-28 10:03:01
c2c-1028091,371,972787.010656,6441088.991426,2018-07-28 10:03:19
c2c-1028091,372,972761.423623,6440991.601231,2018-07-28 10:03:46
c2c-1028091,373,972775.192288,6440923.213027,2018-07-28 10:03:58
c2c-1028091,374,972976.014243,6440666.608457,2018-07-28 10:04:55
c2c-1028091,375,973165.568965,6440613.631909,2018-07-28 10:05:29
c2c-1028091,376,973259.123892,6440532.817451,2018-07-28 10:06:02
c2c-1028091,377,973302.449967,6440395.944740,2018-07-28 10:06:23
c2c-1028091,378,973364.196029,6440302.467098,2018-07-28 10:06:39
c2c-1028091,379,973394.544379,6440090.561195,2018-07-28 10:07:06
c2c-1028091,380,973440.987467,6439953.882057,2018-07-28 10:07:29
c2c-1028091,381,973571.836990,6439761.093651,2018-07-28 10:08:04
c2c-1028091,382,973723.448118,6439594.847267,2018-07-28 10:08:29
c2c-1028091,383,973788.415068,6439416.540590,2018-07-28 10:08:50
c2c-1028091,384,973914.394190,6439255.990293,2018-07-28 10:09:15
c2c-1028091,385,973946.580414,6439138.934577,2018-07-28 10:09:54
c2c-1028091,386,973918.135559,6439003.924930,2018-07-28 10:10:37
c2c-1028091,387,973947.929867,6438881.303122,2018-07-28 10:10:53
