G17 ,   7245664.547,  -14135511.465,   21684973.662, 22503954.53
-----------------------------------------------------------------------------------
G01 ,  18343126.761,    7779091.085,   17517445.637, 20638153.83
G03 ,  17759665.543,   -4582154.230,   19123956.207, 20448060.05
G08 ,  24469997.941,    5451723.256,   -9047647.873, 25239591.43
G11 ,  23502850.584,    6309697.921,    9763549.793, 20999846.9
G14 ,   2902134.292,   15427925.527,   21770813.635, 23012135.71
G17 ,   7245666.315,  -14135511.138,   21684973.273, 22503954.53
-----------------------------------------------------------------------------------
G01 ,  18344160.757,    7781089.965,   17515528.197, 20638060.17
G03 ,  17758595.669,   -4579956.569,   19125480.485, 20447550.06
G08 ,  24468859.516,    5451970.614,   -9050546.485, 25239957.74
G11 ,  23503734.768,    6310781.634,    9760833.921, 20999975.65
G14 ,   2899454.554,   15427785.790,   21771258.681, 23012173.05
G17 ,   7248312.197,  -14135359.924,   21684164.039, 22503252.76
-----------------------------------------------------------------------------------
G01 ,  18344160.981,    7781091.566,   17515527.277, 20638060.17
G03 ,  17758595.316,   -4579954.894,   19125481.216, 20447550.06
G08 ,  24468858.779,    5451971.588,   -9050547.875, 25239957.74
G11 ,  23503734.971,    6310782.976,    9760832.618, 20999975.65
G14 ,   2899452.729,   15427785.824,   21771258.894, 23012173.05
G17 ,   7248313.960,  -14135359.598,   21684163.651, 22503252.76
-----------------------------------------------------------------------------------
G01 ,  18345194.975,    7783090.174,   17513609.461, 20637966.66
G03 ,  17757525.475,   -4577757.000,   19127005.086, 20447040.21
G08 ,  24467720.004,    5452219.029,   -9053446.300, 25240324.83
G11 ,  23504618.919,    6311866.457,    9758116.528, 21000104.53
G14 ,   2896772.922,   15427646.242,   21771703.491, 23012209.47
G17 ,   7250959.758,  -14135208.555,   21683353.971, 22502550.88
-----------------------------------------------------------------------------------
G01 ,  18345195.198,    7783091.770,   17513608.543, 20637966.66
G03 ,  17757525.123,   -4577755.328,   19127005.815, 20447040.21
G08 ,  24467719.268,    5452220.001,   -9053447.687, 25240324.83
G11 ,  23504619.122,    6311867.796,    9758115.228, 21000104.53
G14 ,   2896771.102,   15427646.276,   21771703.704, 23012209.47
G17 ,   7250961.517,  -14135208.230,   21683353.584, 22502550.88
-----------------------------------------------------------------------------------
G01 ,  18346229.191,    7785090.107,   17511690.351, 20637873.07
G03 ,  17756455.316,   -4575557.200,   19128529.277, 20446530.38
G08 ,  24466580.142,    5452467.524,   -9056345.924, 25240695.02
G11 ,  23505502.834,    6312951.046,    9755398.919, 21000233.75
G14 ,   2894091.225,   15427506.849,   21772147.853, 23012245.81
G17 ,   7253607.231,  -14135057.357,   21682543.458, 22501848.13
-----------------------------------------------------------------------------------
G01 ,  18346229.414,    7785091.699,   17511689.435, 20637873.07
G03 ,  17756454.965,   -4575555.533,   19128530.004, 20446530.38
G08 ,  24466579.409,    5452468.494,   -9056347.307, 25240695.02
G11 ,  23505503.036,    6312952.381,    9755397.622, 21000233.75
G14 ,   2894089.409,   15427506.883,   21772148.065, 23012245.81
G17 ,   7253608.986,  -14135057.033,   21682543.071, 22501848.13
-----------------------------------------------------------------------------------
G01 ,  18347263.405,    7787089.764,   17509770.867, 20637779.44
G03 ,  17755385.192,   -4573357.171,   19130053.058, 20446020.83
G08 ,  24465439.932,    5452716.100,   -9059245.358, 25241065.83
G11 ,  23506386.512,    6314035.399,    9752681.094, 21000363.34
G14 ,   2891409.464,   15427367.612,   21772591.766, 23012282.65
